sample_step,avg_loss,time,lr,cond
385920,1.905785,1768490882.619,0.0002,Y
386560,1.878093,1768490904.536,0.0002,Y
387200,1.915445,1768490927.052,0.0002,Y
387840,1.835204,1768490949.024,0.0002,Y
388480,1.942777,1768490970.567,0.0002,Y
389120,1.896652,1768490993.167,0.0002,Y
389760,1.884419,1768491015.050,0.0002,Y
390400,1.973614,1768491037.175,0.0002,Y
391040,1.889996,1768491059.153,0.0002,Y
391680,1.925364,1768491081.368,0.0002,Y
392320,1.891388,1768491103.381,0.0002,Y
392960,1.913401,1768491125.250,0.0002,Y
393600,1.866748,1768491147.658,0.0002,Y
394240,2.027180,1768491169.476,0.0002,Y
394880,1.888668,1768491191.391,0.0002,Y
395520,1.955167,1768491213.322,0.0002,Y
396160,1.845467,1768491235.663,0.0002,Y
396800,2.009458,1768491257.680,0.0002,Y
397440,2.007384,1768491279.335,0.0002,Y
398080,1.893490,1768491301.022,0.0002,Y
398720,1.894037,1768491322.930,0.0002,Y
399360,1.992195,1768491345.341,0.0002,Y
400000,1.926706,1768491367.320,0.0001,Y
400640,1.924617,1768491389.538,0.0001,Y
401280,1.829057,1768491411.601,0.0001,Y
401920,1.796971,1768491433.737,0.0001,Y
402560,1.918106,1768491456.712,0.0001,Y
403200,1.869907,1768491478.212,0.0001,Y
403840,1.874727,1768491499.985,0.0001,Y
404480,1.850076,1768491522.127,0.0001,Y
405120,1.885310,1768491544.318,0.0001,Y
405760,1.857622,1768491566.273,0.0001,Y
406400,1.865013,1768491588.026,0.0001,Y
407040,1.938356,1768491609.729,0.0001,Y
407680,1.880123,1768491631.524,0.0001,Y
408320,1.954593,1768491653.835,0.0001,Y
408960,1.927351,1768491675.535,0.0001,Y
409600,1.933894,1768491697.516,0.0001,Y
410240,1.822031,1768491719.457,0.0001,Y
410880,1.961602,1768491741.280,0.0001,Y
411520,1.899704,1768491762.827,0.0001,Y
412160,1.929605,1768491784.832,0.0001,Y
412800,1.847060,1768491807.027,0.0001,Y
413440,1.864942,1768491828.454,0.0001,Y
414080,1.843514,1768491850.468,0.0001,Y
414720,1.914061,1768491872.275,0.0001,Y
415360,1.929335,1768491894.801,0.0001,Y
416000,1.869030,1768491917.549,0.0001,Y
416640,1.884290,1768491939.480,0.0001,Y
417280,1.893247,1768491961.245,0.0001,Y
417920,1.857490,1768491983.185,0.0001,Y
418560,1.865223,1768492005.032,0.0001,Y
419200,1.902634,1768492027.181,0.0001,Y
419840,1.897107,1768492049.217,0.0001,Y
420480,1.908819,1768492069.862,0.0001,Y
421120,1.863295,1768492092.353,0.0001,Y
421760,1.886719,1768492115.107,0.0001,Y
422400,1.875742,1768492137.063,0.0001,Y
423040,1.869243,1768492159.685,0.0001,Y
423680,1.920519,1768492181.237,0.0001,Y
424320,1.905462,1768492202.895,0.0001,Y
424960,1.912589,1768492224.407,0.0001,Y
425600,1.870572,1768492246.818,0.0001,Y
426240,1.920518,1768492268.992,0.0001,Y
426880,1.928581,1768492291.757,0.0001,Y
427520,1.849567,1768492314.050,0.0001,Y
428160,1.888145,1768492336.502,0.0001,Y
428800,1.883441,1768492359.059,0.0001,Y
429440,1.902506,1768492381.215,0.0001,Y
430080,1.875825,1768492402.848,0.0001,Y
430720,1.880905,1768492425.264,0.0001,Y
431360,1.940259,1768492446.936,0.0001,Y
432000,1.850029,1768492468.997,0.0001,Y
432640,1.928497,1768492490.771,0.0001,Y
433280,1.860615,1768492513.463,0.0001,Y
433920,1.871532,1768492535.467,0.0001,Y
434560,1.863691,1768492556.932,0.0001,Y
435200,1.910358,1768492579.165,0.0001,Y
435840,1.896135,1768492601.199,0.0001,Y
436480,1.903381,1768492623.057,0.0001,Y
437120,1.929164,1768492644.790,0.0001,Y
437760,1.832792,1768492666.551,0.0001,Y
438400,1.864800,1768492688.692,0.0001,Y
439040,1.861553,1768492710.951,0.0001,Y
439680,1.881877,1768492732.653,0.0001,Y
440320,1.889188,1768492755.086,0.0001,Y
440960,1.854753,1768492777.055,0.0001,Y
441600,1.882530,1768492798.984,0.0001,Y
442240,1.956988,1768492820.488,0.0001,Y
442880,1.898212,1768492842.599,0.0001,Y
443520,1.901901,1768492863.697,0.0001,Y
444160,1.770877,1768492885.394,0.0001,Y
444800,1.912199,1768492906.822,0.0001,Y
445440,1.860800,1768492928.488,0.0001,Y
446080,1.939585,1768492950.389,0.0001,Y
446720,1.897474,1768492972.194,0.0001,Y
447360,1.910638,1768492994.256,0.0001,Y
448000,1.892146,1768493016.457,0.0001,Y
448640,1.864819,1768493038.524,0.0001,Y
449280,1.893339,1768493060.159,0.0001,Y
449920,1.904501,1768493082.242,0.0001,Y
450560,1.877284,1768493104.344,0.0001,Y
451200,1.802773,1768493126.390,0.0001,Y
451840,1.847402,1768493148.199,0.0001,Y
452480,1.839487,1768493170.190,0.0001,Y
453120,1.840385,1768493192.068,0.0001,Y
453760,1.896424,1768493214.311,0.0001,Y
454400,1.902854,1768493236.337,0.0001,Y
455040,1.862798,1768493258.182,0.0001,Y
455680,1.896315,1768493279.761,0.0001,Y
456320,1.891568,1768493302.175,0.0001,Y
456960,1.898895,1768493324.471,0.0001,Y
457600,2.003609,1768493346.041,0.0001,Y
458240,1.787384,1768493367.274,0.0001,Y
458880,1.871163,1768493389.385,0.0001,Y
459520,1.879853,1768493411.026,0.0001,Y
460160,1.876437,1768493433.058,0.0001,Y
460800,1.838209,1768493454.278,0.0001,Y
461440,1.866670,1768493476.536,0.0001,Y
462080,1.844856,1768493498.538,0.0001,Y
462720,1.843607,1768493519.928,0.0001,Y
463360,1.874867,1768493541.859,0.0001,Y
464000,1.887343,1768493563.822,0.0001,Y
464640,1.838102,1768493585.088,0.0001,Y
465280,1.868860,1768493607.131,0.0001,Y
465920,1.884741,1768493629.176,0.0001,Y
466560,1.916654,1768493650.903,0.0001,Y
467200,1.871177,1768493672.969,0.0001,Y
467840,1.850498,1768493694.855,0.0001,Y
468480,1.870782,1768493716.529,0.0001,Y
469120,1.851786,1768493738.443,0.0001,Y
469760,1.918509,1768493760.956,0.0001,Y
470400,1.849630,1768493782.745,0.0001,Y
471040,1.812545,1768493804.733,0.0001,Y
471680,1.953071,1768493826.993,0.0001,Y
472320,1.885414,1768493849.162,0.0001,Y
472960,1.878032,1768493870.801,0.0001,Y
473600,1.801175,1768493892.963,0.0001,Y
474240,1.850542,1768493915.014,0.0001,Y
474880,1.830236,1768493937.766,0.0001,Y
475520,1.866701,1768493959.623,0.0001,Y
476160,1.872677,1768493981.490,0.0001,Y
476800,1.819025,1768494003.191,0.0001,Y
477440,1.845033,1768494025.535,0.0001,Y
478080,1.841109,1768494047.624,0.0001,Y
478720,1.797877,1768494069.813,0.0001,Y
479360,1.841094,1768494091.329,0.0001,Y
480000,1.872973,1768494113.108,0.0001,Y
480640,1.880948,1768494134.854,0.0001,Y
481280,1.838326,1768494156.301,0.0001,Y
481920,1.930543,1768494177.840,0.0001,Y
482560,1.860198,1768494199.798,0.0001,Y
483200,1.834202,1768494221.445,0.0001,Y
483840,1.816978,1768494243.218,0.0001,Y
484480,1.873475,1768494264.741,0.0001,Y
485120,1.804483,1768494286.547,0.0001,Y
485760,1.845812,1768494308.554,0.0001,Y
486400,1.816492,1768494330.583,0.0001,Y
487040,1.790159,1768494353.048,0.0001,Y
487680,1.856877,1768494375.197,0.0001,Y
488320,1.839086,1768494397.369,0.0001,Y
488960,1.821700,1768494419.296,0.0001,Y
489600,1.881902,1768494441.267,0.0001,Y
490240,1.860653,1768494463.160,0.0001,Y
490880,1.831136,1768494484.880,0.0001,Y
491520,1.809055,1768494506.579,0.0001,Y
492160,1.935003,1768494528.471,0.0001,Y
492800,1.865293,1768494550.331,0.0001,Y
493440,1.871242,1768494572.714,0.0001,Y
494080,1.877417,1768494594.290,0.0001,Y
494720,1.898506,1768494615.857,0.0001,Y
495360,1.896546,1768494637.792,0.0001,Y
496000,1.791834,1768494659.604,0.0001,Y
496640,1.776936,1768494681.424,0.0001,Y
497280,1.862280,1768494703.002,0.0001,Y
497920,1.830914,1768494725.007,0.0001,Y
498560,1.730475,1768494747.018,0.0001,Y
499200,1.829248,1768494768.258,0.0001,Y
499840,1.856812,1768494790.445,0.0001,Y
500480,1.875564,1768494812.800,0.0001,Y
501120,1.936382,1768494834.881,0.0001,Y
501760,1.851320,1768494856.812,0.0001,Y
502400,1.826705,1768494878.763,0.0001,Y
503040,1.906274,1768494900.241,0.0001,Y
503680,1.906942,1768494922.333,0.0001,Y
504320,1.876310,1768494944.296,0.0001,Y
504960,1.840031,1768494966.020,0.0001,Y
505600,1.832416,1768494988.175,0.0001,Y
506240,1.870112,1768495009.880,0.0001,Y
506880,1.861495,1768495032.004,0.0001,Y
507520,1.831775,1768495054.198,0.0001,Y
508160,1.772397,1768495075.619,0.0001,Y
508800,1.768160,1768495096.966,0.0001,Y
509440,1.852914,1768495119.181,0.0001,Y
510080,1.885249,1768495141.413,0.0001,Y
510720,1.767808,1768495162.686,0.0001,Y
511360,1.855200,1768495184.622,0.0001,Y
512000,1.833489,1768495206.601,0.0001,Y
512640,1.793570,1768495228.370,0.0001,Y
513280,1.848827,1768495250.002,0.0001,Y
513920,1.804365,1768495271.996,0.0001,Y
514560,1.864265,1768495293.909,0.0001,Y
515200,1.810162,1768495315.168,0.0001,Y
515840,1.909006,1768495336.378,0.0001,Y
516480,1.805396,1768495358.484,0.0001,Y
517120,1.819481,1768495380.178,0.0001,Y
517760,1.872161,1768495402.640,0.0001,Y
518400,1.820546,1768495425.002,0.0001,Y
519040,1.835551,1768495447.293,0.0001,Y
519680,1.866067,1768495468.709,0.0001,Y
520320,1.816068,1768495490.648,0.0001,Y
520960,1.899202,1768495512.894,0.0001,Y
521600,1.754777,1768495534.648,0.0001,Y
522240,1.826719,1768495556.791,0.0001,Y
522880,1.868534,1768495578.437,0.0001,Y
523520,1.829952,1768495600.172,0.0001,Y
524160,1.785119,1768495622.369,0.0001,Y
524800,1.836894,1768495644.367,0.0001,Y
525440,1.888455,1768495666.100,0.0001,Y
526080,1.856194,1768495688.358,0.0001,Y
526720,1.831255,1768495710.297,0.0001,Y
527360,1.740232,1768495731.995,0.0001,Y
528000,1.871481,1768495754.638,0.0001,Y
528640,1.793868,1768495776.168,0.0001,Y
529280,1.848105,1768495797.989,0.0001,Y
529920,1.839038,1768495820.093,0.0001,Y
530560,1.796649,1768495841.706,0.0001,Y
531200,1.855284,1768495863.662,0.0001,Y
531840,1.812597,1768495886.450,0.0001,Y
532480,1.887770,1768495908.399,0.0001,Y
533120,1.851615,1768495929.934,0.0001,Y
533760,1.972026,1768495951.781,0.0001,Y
534400,1.825906,1768495973.916,0.0001,Y
535040,1.878609,1768495995.499,0.0001,Y
535680,1.831952,1768496017.760,0.0001,Y
536320,1.810383,1768496040.248,0.0001,Y
536960,1.851151,1768496062.579,0.0001,Y
537600,1.800383,1768496084.017,0.0001,Y
538240,1.937017,1768496106.328,0.0001,Y
538880,1.794559,1768496128.046,0.0001,Y
539520,1.840382,1768496150.410,0.0001,Y
540160,1.775261,1768496172.210,0.0001,Y
540800,1.795873,1768496194.084,0.0001,Y
541440,1.885866,1768496215.856,0.0001,Y
542080,1.884096,1768496237.785,0.0001,Y
542720,1.842531,1768496259.421,0.0001,Y
543360,1.768979,1768496280.773,0.0001,Y
544000,1.792867,1768496303.345,0.0001,Y
544640,1.845418,1768496325.257,0.0001,Y
545280,1.767673,1768496347.351,0.0001,Y
545920,1.836074,1768496369.331,0.0001,Y
546560,1.827566,1768496390.907,0.0001,Y
547200,1.820975,1768496412.300,0.0001,Y
547840,1.828329,1768496433.937,0.0001,Y
548480,1.782236,1768496455.576,0.0001,Y
549120,1.849434,1768496477.143,0.0001,Y
549760,1.789571,1768496498.138,0.0001,Y
550400,1.815248,1768496520.193,0.0001,Y
551040,1.854129,1768496542.039,0.0001,Y
551680,1.846908,1768496563.480,0.0001,Y
552320,1.828280,1768496585.747,0.0001,Y
552960,1.885018,1768496607.159,0.0001,Y
553600,1.749080,1768496628.870,0.0001,Y
554240,1.864727,1768496650.738,0.0001,Y
554880,1.793043,1768496672.613,0.0001,Y
555520,1.803204,1768496694.762,0.0001,Y
556160,1.811072,1768496716.789,0.0001,Y
556800,1.861960,1768496738.481,0.0001,Y
557440,1.808770,1768496759.696,0.0001,Y
558080,1.818689,1768496781.445,0.0001,Y
558720,1.828683,1768496803.619,0.0001,Y
559360,1.851393,1768496825.571,0.0001,Y
560000,1.872912,1768496847.776,0.0001,Y
560640,1.807808,1768496870.742,0.0001,Y
561280,1.893481,1768496891.963,0.0001,Y
561920,1.782818,1768496913.723,0.0001,Y
562560,1.813667,1768496935.848,0.0001,Y
563200,1.768043,1768496957.599,0.0001,Y
563840,1.836592,1768496979.520,0.0001,Y
564480,1.770599,1768497001.195,0.0001,Y
565120,1.843441,1768497022.873,0.0001,Y
565760,1.807659,1768497045.058,0.0001,Y
566400,1.827170,1768497066.858,0.0001,Y
567040,1.825304,1768497088.631,0.0001,Y
567680,1.832662,1768497110.758,0.0001,Y
568320,1.843367,1768497132.484,0.0001,Y
568960,1.814554,1768497154.543,0.0001,Y
569600,1.738290,1768497176.529,0.0001,Y
570240,1.879003,1768497198.180,0.0001,Y
570880,1.821510,1768497220.179,0.0001,Y
571520,1.809256,1768497241.352,0.0001,Y
572160,1.820224,1768497263.251,0.0001,Y
572800,1.886766,1768497284.958,0.0001,Y
573440,1.806444,1768497307.032,0.0001,Y
574080,1.814143,1768497328.988,0.0001,Y
574720,1.788748,1768497351.172,0.0001,Y
575360,1.770937,1768497373.052,0.0001,Y
576000,1.805078,1768497395.276,0.0001,Y
576640,1.768865,1768497417.299,0.0001,Y
577280,1.713732,1768497438.731,0.0001,Y
577920,1.809683,1768497460.583,0.0001,Y
578560,1.800976,1768497482.449,0.0001,Y
579200,1.788488,1768497504.196,0.0001,Y
579840,1.779202,1768497525.982,0.0001,Y
580480,1.814022,1768497548.231,0.0001,Y
581120,1.767966,1768497569.757,0.0001,Y
581760,1.773005,1768497591.381,0.0001,Y
582400,1.853962,1768497613.787,0.0001,Y
583040,1.777924,1768497635.638,0.0001,Y
583680,1.899759,1768497657.787,0.0001,Y
584320,1.824671,1768497680.135,0.0001,Y
584960,1.819834,1768497701.616,0.0001,Y
585600,1.781959,1768497722.707,0.0001,Y
586240,1.800943,1768497744.889,0.0001,Y
586880,1.833465,1768497766.754,0.0001,Y
587520,1.830079,1768497789.270,0.0001,Y
588160,1.728348,1768497811.128,0.0001,Y
588800,1.764176,1768497833.220,0.0001,Y
589440,1.824024,1768497855.063,0.0001,Y
590080,1.756954,1768497876.939,0.0001,Y
590720,1.784721,1768497898.985,0.0001,Y
591360,1.760633,1768497920.599,0.0001,Y
592000,1.845435,1768497942.447,0.0001,Y
592640,1.771407,1768497964.391,0.0001,Y
593280,1.770621,1768497985.816,0.0001,Y
593920,1.827731,1768498007.332,0.0001,Y
594560,1.782669,1768498029.352,0.0001,Y
595200,1.729380,1768498051.422,0.0001,Y
595840,1.785285,1768498072.875,0.0001,Y
596480,1.836655,1768498094.830,0.0001,Y
597120,1.739059,1768498116.815,0.0001,Y
597760,1.778956,1768498138.452,0.0001,Y
598400,1.825519,1768498160.243,0.0001,Y
599040,1.867266,1768498182.748,0.0001,Y
599680,1.732928,1768498204.153,0.0001,Y
600320,1.798691,1768498226.513,0.0001,Y
600960,1.807836,1768498249.306,0.0001,Y
601600,1.691468,1768498270.991,0.0001,Y
602240,1.824020,1768498293.488,0.0001,Y
602880,1.810277,1768498316.367,0.0001,Y
603520,1.771971,1768498337.735,0.0001,Y
604160,1.760724,1768498359.462,0.0001,Y
604800,1.734554,1768498382.047,0.0001,Y
605440,1.810112,1768498403.754,0.0001,Y
606080,1.836297,1768498425.400,0.0001,Y
606720,1.827067,1768498447.324,0.0001,Y
607360,1.793695,1768498469.288,0.0001,Y
608000,1.806979,1768498490.775,0.0001,Y
608640,1.700536,1768498513.171,0.0001,Y
609280,1.841544,1768498534.743,0.0001,Y
609920,1.797649,1768498556.810,0.0001,Y
610560,1.798481,1768498579.345,0.0001,Y
611200,1.758963,1768498601.457,0.0001,Y
611840,1.841443,1768498623.610,0.0001,Y
612480,1.796343,1768498645.827,0.0001,Y
613120,1.792257,1768498668.090,0.0001,Y
613760,1.814243,1768498689.710,0.0001,Y
614400,1.837407,1768498711.200,0.0001,Y
615040,1.862002,1768498733.192,0.0001,Y
615680,1.842294,1768498754.514,0.0001,Y
616320,1.785724,1768498776.242,0.0001,Y
616960,1.903091,1768498798.318,0.0001,Y
617600,1.829062,1768498820.926,0.0001,Y
618240,1.839775,1768498842.725,0.0001,Y
618880,1.821658,1768498864.450,0.0001,Y
619520,1.772891,1768498886.744,0.0001,Y
620160,1.763595,1768498908.603,0.0001,Y
620800,1.770790,1768498930.535,0.0001,Y
621440,1.731373,1768498952.474,0.0001,Y
622080,1.738691,1768498974.371,0.0001,Y
622720,1.726894,1768498996.474,0.0001,Y
623360,1.721355,1768499018.774,0.0001,Y
624000,1.746569,1768499041.162,0.0001,Y
624640,1.701412,1768499063.262,0.0001,Y
625280,1.818895,1768499085.459,0.0001,Y
625920,1.753949,1768499107.197,0.0001,Y
626560,1.777501,1768499129.448,0.0001,Y
627200,1.762664,1768499151.700,0.0001,Y
627840,1.774927,1768499173.366,0.0001,Y
628480,1.757363,1768499195.698,0.0001,Y
629120,1.747051,1768499217.130,0.0001,Y
629760,1.860244,1768499239.059,0.0001,Y
630400,1.744029,1768499261.854,0.0001,Y
631040,1.758763,1768499283.329,0.0001,Y
631680,1.836784,1768499305.334,0.0001,Y
632320,1.758101,1768499327.319,0.0001,Y
632960,1.873034,1768499349.390,0.0001,Y
633600,1.795480,1768499370.929,0.0001,Y
634240,1.863121,1768499392.888,0.0001,Y
634880,1.790546,1768499415.391,0.0001,Y
635520,1.774643,1768499437.575,0.0001,Y
636160,1.841115,1768499459.333,0.0001,Y
636800,1.858265,1768499481.219,0.0001,Y
637440,1.825225,1768499503.366,0.0001,Y
638080,1.733283,1768499525.355,0.0001,Y
638720,1.799623,1768499547.350,0.0001,Y
639360,1.772267,1768499569.036,0.0001,Y
640000,1.724820,1768499590.389,0.0001,Y
640640,1.742819,1768499612.335,0.0001,Y
641280,1.765451,1768499634.032,0.0001,Y
641920,1.753054,1768499655.348,0.0001,Y
642560,1.840314,1768499677.760,0.0001,Y
643200,1.843909,1768499699.217,0.0001,Y
643840,1.787032,1768499721.655,0.0001,Y
644480,1.723143,1768499743.897,0.0001,Y
645120,1.776893,1768499765.741,0.0001,Y
645760,1.804658,1768499787.243,0.0001,Y
646400,1.778312,1768499809.596,0.0001,Y
647040,1.732902,1768499831.511,0.0001,Y
647680,1.775526,1768499853.160,0.0001,Y
648320,1.802078,1768499874.686,0.0001,Y
648960,1.781481,1768499897.283,0.0001,Y
649600,1.761612,1768499919.410,0.0001,Y
650240,1.700204,1768499942.048,0.0001,Y
650880,1.739085,1768499964.016,0.0001,Y
651520,1.785532,1768499985.914,0.0001,Y
652160,1.812836,1768500007.496,0.0001,Y
652800,1.844004,1768500029.719,0.0001,Y
653440,1.728257,1768500052.029,0.0001,Y
654080,1.741263,1768500073.568,0.0001,Y
654720,1.764613,1768500095.965,0.0001,Y
655360,1.820312,1768500117.329,0.0001,Y
656000,1.783518,1768500138.817,0.0001,Y
656640,1.752926,1768500160.540,0.0001,Y
657280,1.694391,1768500182.808,0.0001,Y
657920,1.790774,1768500204.614,0.0001,Y
658560,1.775480,1768500226.836,0.0001,Y
659200,1.727405,1768500248.292,0.0001,Y
659840,1.824029,1768500269.931,0.0001,Y
660480,1.823690,1768500291.453,0.0001,Y
661120,1.758733,1768500313.949,0.0001,Y
661760,1.755928,1768500336.049,0.0001,Y
662400,1.771035,1768500357.694,0.0001,Y
663040,1.804877,1768500380.068,0.0001,Y
663680,1.845784,1768500401.947,0.0001,Y
664320,1.761347,1768500424.071,0.0001,Y
664960,1.802666,1768500446.032,0.0001,Y
665600,1.793642,1768500468.027,0.0001,Y
666240,1.875259,1768500489.871,0.0001,Y
666880,1.822717,1768500512.054,0.0001,Y
667520,1.743839,1768500533.668,0.0001,Y
668160,1.834696,1768500555.424,0.0001,Y
668800,1.711199,1768500577.241,0.0001,Y
669440,1.807646,1768500598.723,0.0001,Y
670080,1.829196,1768500620.381,0.0001,Y
670720,1.757341,1768500641.768,0.0001,Y
671360,1.815291,1768500663.819,0.0001,Y
672000,1.877995,1768500685.522,0.0001,Y
672640,1.800041,1768500707.337,0.0001,Y
673280,1.757560,1768500729.299,0.0001,Y
673920,1.807574,1768500750.693,0.0001,Y
674560,1.712832,1768500772.319,0.0001,Y
675200,1.766128,1768500793.964,0.0001,Y
675840,1.735633,1768500815.436,0.0001,Y
676480,1.715163,1768500837.501,0.0001,Y
677120,1.810467,1768500859.630,0.0001,Y
677760,1.744437,1768500881.703,0.0001,Y
678400,1.909552,1768500903.807,0.0001,Y
679040,1.747492,1768500925.421,0.0001,Y
679680,1.740739,1768500947.584,0.0001,Y
680320,1.732811,1768500969.356,0.0001,Y
680960,1.741862,1768500991.106,0.0001,Y
681600,1.750335,1768501013.170,0.0001,Y
682240,1.821784,1768501034.688,0.0001,Y
682880,1.741143,1768501056.415,0.0001,Y
683520,1.803948,1768501078.547,0.0001,Y
684160,1.732821,1768501100.274,0.0001,Y
684800,1.723791,1768501121.760,0.0001,Y
685440,1.761618,1768501143.480,0.0001,Y
686080,1.749768,1768501165.627,0.0001,Y
686720,1.773847,1768501187.020,0.0001,Y
687360,1.691864,1768501209.056,0.0001,Y
688000,1.799317,1768501231.205,0.0001,Y
688640,1.794632,1768501253.292,0.0001,Y
689280,1.807595,1768501275.233,0.0001,Y
689920,1.756533,1768501296.482,0.0001,Y
690560,1.750216,1768501318.116,0.0001,Y
691200,1.843723,1768501340.521,0.0001,Y
691840,1.872378,1768501362.471,0.0001,Y
692480,1.760783,1768501384.624,0.0001,Y
693120,1.804282,1768501406.114,0.0001,Y
693760,1.730548,1768501427.894,0.0001,Y
694400,1.703214,1768501450.054,0.0001,Y
695040,1.843364,1768501471.780,0.0001,Y
695680,1.823385,1768501493.725,0.0001,Y
696320,1.831404,1768501515.977,0.0001,Y
696960,1.736346,1768501538.119,0.0001,Y
697600,1.768285,1768501559.938,0.0001,Y
698240,1.726795,1768501582.093,0.0001,Y
698880,1.762028,1768501603.773,0.0001,Y
699520,1.838015,1768501625.199,0.0001,Y
700160,1.620567,1768501647.595,0.0001,Y
700800,1.729042,1768501669.418,0.0001,Y
701440,1.697668,1768501691.664,0.0001,Y
702080,1.709140,1768501713.792,0.0001,Y
702720,1.791668,1768501735.779,0.0001,Y
703360,1.812483,1768501757.881,0.0001,Y
704000,1.749922,1768501780.407,0.0001,Y
704640,1.776284,1768501801.865,0.0001,Y
705280,1.805024,1768501823.624,0.0001,Y
705920,1.746158,1768501846.210,0.0001,Y
706560,1.775484,1768501868.267,0.0001,Y
707200,1.780909,1768501889.841,0.0001,Y
707840,1.720448,1768501911.285,0.0001,Y
708480,1.710510,1768501933.320,0.0001,Y
709120,1.746161,1768501955.007,0.0001,Y
709760,1.805968,1768501976.385,0.0001,Y
710400,1.810439,1768501998.687,0.0001,Y
711040,1.709874,1768502020.428,0.0001,Y
711680,1.744342,1768502042.944,0.0001,Y
712320,1.660005,1768502065.161,0.0001,Y
712960,1.818490,1768502086.644,0.0001,Y
713600,1.748084,1768502108.451,0.0001,Y
714240,1.742737,1768502130.591,0.0001,Y
714880,1.736128,1768502152.872,0.0001,Y
715520,1.751217,1768502175.035,0.0001,Y
716160,1.798698,1768502196.783,0.0001,Y
716800,1.715594,1768502219.100,0.0001,Y
717440,1.649427,1768502240.425,0.0001,Y
718080,1.749261,1768502261.786,0.0001,Y
718720,1.730866,1768502283.584,0.0001,Y
719360,1.767327,1768502304.703,0.0001,Y
720000,1.729095,1768502326.225,0.0001,Y
720640,1.732493,1768502348.168,0.0001,Y
721280,1.673357,1768502369.575,0.0001,Y
721920,1.726030,1768502390.606,0.0001,Y
722560,1.823770,1768502412.672,0.0001,Y
723200,1.695186,1768502434.397,0.0001,Y
723840,1.830159,1768502456.323,0.0001,Y
724480,1.735735,1768502478.481,0.0001,Y
725120,1.657495,1768502500.866,0.0001,Y
725760,1.672233,1768502522.027,0.0001,Y
726400,1.732839,1768502543.591,0.0001,Y
727040,1.706115,1768502565.659,0.0001,Y
727680,1.770316,1768502587.254,0.0001,Y
728320,1.878709,1768502609.613,0.0001,Y
728960,1.721022,1768502632.045,0.0001,Y
729600,1.714359,1768502654.177,0.0001,Y
730240,1.722221,1768502676.454,0.0001,Y
730880,1.690978,1768502698.399,0.0001,Y
731520,1.800650,1768502720.908,0.0001,Y
732160,1.765292,1768502742.432,0.0001,Y
732800,1.774917,1768502764.772,0.0001,Y
733440,1.825937,1768502786.165,0.0001,Y
734080,1.763557,1768502808.597,0.0001,Y
734720,1.734226,1768502830.614,0.0001,Y
735360,1.740426,1768502852.764,0.0001,Y
736000,1.745922,1768502874.849,0.0001,Y
736640,1.743921,1768502896.748,0.0001,Y
737280,1.781694,1768502918.634,0.0001,Y
737920,1.798656,1768502940.640,0.0001,Y
738560,1.712017,1768502962.121,0.0001,Y
739200,1.666402,1768502984.611,0.0001,Y
739840,1.731678,1768503006.209,0.0001,Y
740480,1.803697,1768503028.194,0.0001,Y
741120,1.722820,1768503050.253,0.0001,Y
741760,1.818183,1768503072.286,0.0001,Y
742400,1.634922,1768503094.007,0.0001,Y
743040,1.789607,1768503115.355,0.0001,Y
743680,1.659286,1768503137.166,0.0001,Y
744320,1.839059,1768503159.507,0.0001,Y
744960,1.654873,1768503181.537,0.0001,Y
745600,1.790346,1768503203.529,0.0001,Y
746240,1.698843,1768503225.360,0.0001,Y
746880,1.810180,1768503247.386,0.0001,Y
747520,1.766213,1768503269.809,0.0001,Y
748160,1.718750,1768503291.827,0.0001,Y
748800,1.726915,1768503313.770,0.0001,Y
749440,1.661074,1768503335.612,0.0001,Y
750080,1.662570,1768503356.788,0.0001,Y
750720,1.736578,1768503378.201,0.0001,Y
751360,1.701527,1768503399.508,0.0001,Y
752000,1.775812,1768503421.819,0.0001,Y
752640,1.752113,1768503443.370,0.0001,Y
753280,1.671361,1768503465.662,0.0001,Y
753920,1.743109,1768503487.865,0.0001,Y
754560,1.700751,1768503508.998,0.0001,Y
755200,1.750586,1768503530.856,0.0001,Y
755840,1.701937,1768503552.781,0.0001,Y
756480,1.768369,1768503574.340,0.0001,Y
757120,1.817300,1768503596.316,0.0001,Y
757760,1.777892,1768503618.470,0.0001,Y
758400,1.728781,1768503640.438,0.0001,Y
759040,1.712743,1768503662.291,0.0001,Y
759680,1.758926,1768503683.798,0.0001,Y
760320,1.717928,1768503705.931,0.0001,Y
760960,1.715705,1768503727.830,0.0001,Y
761600,1.750684,1768503749.888,0.0001,Y
762240,1.655747,1768503772.763,0.0001,Y
762880,1.719387,1768503794.627,0.0001,Y
763520,1.777768,1768503817.006,0.0001,Y
764160,1.745317,1768503839.077,0.0001,Y
764800,1.701539,1768503861.254,0.0001,Y
765440,1.676912,1768503883.147,0.0001,Y
766080,1.714159,1768503905.611,0.0001,Y
766720,1.692417,1768503927.717,0.0001,Y
767360,1.708228,1768503949.283,0.0001,Y
768000,1.815413,1768503971.081,0.0001,Y
768640,1.728892,1768503992.288,0.0001,Y
769280,1.751582,1768504013.870,0.0001,Y
769920,1.680376,1768504035.376,0.0001,Y
770560,1.714454,1768504057.913,0.0001,Y
771200,1.818544,1768504079.537,0.0001,Y
771840,1.814052,1768504101.426,0.0001,Y
772480,1.718194,1768504122.808,0.0001,Y
773120,1.815084,1768504144.112,0.0001,Y
773760,1.686492,1768504165.805,0.0001,Y
