sample_step,avg_loss,time,lr,cond
387840,1.487934,1768482474.721,0.0002,Y
388480,1.437439,1768482483.550,0.0002,Y
389120,1.431500,1768482492.289,0.0002,Y
389760,1.508897,1768482500.847,0.0002,Y
390400,1.387591,1768482509.519,0.0002,Y
391040,1.467852,1768482518.201,0.0002,Y
391680,1.506437,1768482526.826,0.0002,Y
392320,1.444705,1768482535.557,0.0002,Y
392960,1.434539,1768482544.354,0.0002,Y
393600,1.482592,1768482553.087,0.0002,Y
394240,1.448870,1768482561.739,0.0002,Y
394880,1.472272,1768482570.335,0.0002,Y
395520,1.499709,1768482578.962,0.0002,Y
396160,1.430100,1768482587.545,0.0002,Y
396800,1.428035,1768482596.189,0.0002,Y
397440,1.474075,1768482604.769,0.0002,Y
398080,1.447422,1768482613.529,0.0002,Y
398720,1.503308,1768482622.211,0.0002,Y
399360,1.384383,1768482630.954,0.0002,Y
400000,1.440137,1768482639.659,0.0001,Y
400640,1.485099,1768482648.282,0.0001,Y
401280,1.457449,1768482656.893,0.0001,Y
401920,1.417387,1768482665.464,0.0001,Y
402560,1.407442,1768482674.122,0.0001,Y
403200,1.425087,1768482682.906,0.0001,Y
403840,1.390566,1768482691.641,0.0001,Y
404480,1.469180,1768482700.282,0.0001,Y
405120,1.495329,1768482708.847,0.0001,Y
405760,1.420921,1768482717.576,0.0001,Y
406400,1.424006,1768482726.268,0.0001,Y
407040,1.426183,1768482734.835,0.0001,Y
407680,1.479141,1768482743.660,0.0001,Y
408320,1.468096,1768482752.310,0.0001,Y
408960,1.509662,1768482760.976,0.0001,Y
409600,1.431528,1768482769.626,0.0001,Y
410240,1.480991,1768482778.168,0.0001,Y
410880,1.424496,1768482786.797,0.0001,Y
411520,1.503555,1768482795.434,0.0001,Y
412160,1.436539,1768482804.191,0.0001,Y
412800,1.470513,1768482812.910,0.0001,Y
413440,1.473126,1768482821.553,0.0001,Y
414080,1.491600,1768482830.186,0.0001,Y
414720,1.462516,1768482838.832,0.0001,Y
415360,1.440576,1768482847.486,0.0001,Y
416000,1.424037,1768482856.149,0.0001,Y
416640,1.500257,1768482864.872,0.0001,Y
417280,1.465023,1768482873.609,0.0001,Y
417920,1.481760,1768482882.323,0.0001,Y
418560,1.496901,1768482891.010,0.0001,Y
419200,1.491835,1768482899.687,0.0001,Y
419840,1.472466,1768482908.371,0.0001,Y
420480,1.426797,1768482917.096,0.0001,Y
421120,1.517984,1768482925.927,0.0001,Y
421760,1.479458,1768482934.793,0.0001,Y
422400,1.492451,1768482943.793,0.0001,Y
423040,1.474204,1768482952.604,0.0001,Y
423680,1.422437,1768482961.413,0.0001,Y
424320,1.474318,1768482970.197,0.0001,Y
424960,1.442892,1768482979.014,0.0001,Y
425600,1.395302,1768482987.848,0.0001,Y
426240,1.437856,1768482996.592,0.0001,Y
426880,1.479589,1768483005.497,0.0001,Y
427520,1.388042,1768483014.441,0.0001,Y
428160,1.469126,1768483023.245,0.0001,Y
428800,1.414146,1768483031.996,0.0001,Y
429440,1.424968,1768483040.755,0.0001,Y
430080,1.425579,1768483049.578,0.0001,Y
430720,1.360844,1768483058.382,0.0001,Y
431360,1.447459,1768483067.229,0.0001,Y
432000,1.406687,1768483076.185,0.0001,Y
432640,1.479140,1768483084.997,0.0001,Y
433280,1.447172,1768483093.830,0.0001,Y
433920,1.395678,1768483102.573,0.0001,Y
434560,1.457104,1768483111.278,0.0001,Y
435200,1.441932,1768483119.915,0.0001,Y
435840,1.428790,1768483128.589,0.0001,Y
436480,1.412545,1768483137.305,0.0001,Y
437120,1.457880,1768483146.116,0.0001,Y
437760,1.383012,1768483154.766,0.0001,Y
438400,1.478225,1768483163.506,0.0001,Y
439040,1.485392,1768483172.216,0.0001,Y
439680,1.383804,1768483180.934,0.0001,Y
440320,1.424000,1768483189.687,0.0001,Y
440960,1.443742,1768483198.454,0.0001,Y
441600,1.446461,1768483207.208,0.0001,Y
442240,1.417865,1768483215.828,0.0001,Y
442880,1.415999,1768483224.507,0.0001,Y
443520,1.448596,1768483233.180,0.0001,Y
444160,1.422766,1768483241.904,0.0001,Y
444800,1.369693,1768483250.599,0.0001,Y
445440,1.394088,1768483259.353,0.0001,Y
446080,1.400426,1768483268.155,0.0001,Y
446720,1.432425,1768483276.865,0.0001,Y
447360,1.423751,1768483285.566,0.0001,Y
448000,1.436526,1768483294.313,0.0001,Y
448640,1.419235,1768483303.031,0.0001,Y
449280,1.407439,1768483311.739,0.0001,Y
449920,1.451774,1768483320.392,0.0001,Y
450560,1.438232,1768483329.178,0.0001,Y
451200,1.424312,1768483337.984,0.0001,Y
451840,1.403007,1768483346.735,0.0001,Y
452480,1.407202,1768483355.467,0.0001,Y
453120,1.407084,1768483364.096,0.0001,Y
453760,1.426172,1768483372.829,0.0001,Y
454400,1.442415,1768483381.462,0.0001,Y
455040,1.426966,1768483390.106,0.0001,Y
455680,1.425935,1768483398.958,0.0001,Y
456320,1.462711,1768483407.790,0.0001,Y
456960,1.479605,1768483416.464,0.0001,Y
457600,1.493613,1768483425.187,0.0001,Y
458240,1.448921,1768483433.926,0.0001,Y
458880,1.409914,1768483442.648,0.0001,Y
459520,1.433571,1768483451.424,0.0001,Y
460160,1.417304,1768483460.184,0.0001,Y
460800,1.470144,1768483468.992,0.0001,Y
461440,1.436506,1768483477.671,0.0001,Y
462080,1.359046,1768483486.353,0.0001,Y
462720,1.444676,1768483494.994,0.0001,Y
463360,1.431276,1768483503.733,0.0001,Y
464000,1.513583,1768483512.370,0.0001,Y
464640,1.424507,1768483521.032,0.0001,Y
465280,1.408966,1768483529.881,0.0001,Y
465920,1.392661,1768483538.673,0.0001,Y
466560,1.449483,1768483547.368,0.0001,Y
467200,1.408253,1768483555.993,0.0001,Y
467840,1.388987,1768483564.733,0.0001,Y
468480,1.424411,1768483573.497,0.0001,Y
469120,1.392038,1768483582.100,0.0001,Y
469760,1.415425,1768483590.756,0.0001,Y
470400,1.420654,1768483599.624,0.0001,Y
471040,1.385296,1768483608.373,0.0001,Y
471680,1.407494,1768483617.052,0.0001,Y
472320,1.401490,1768483625.806,0.0001,Y
472960,1.393257,1768483634.446,0.0001,Y
473600,1.493869,1768483643.168,0.0001,Y
474240,1.470638,1768483651.742,0.0001,Y
474880,1.373091,1768483660.441,0.0001,Y
475520,1.429862,1768483669.326,0.0001,Y
476160,1.440710,1768483678.106,0.0001,Y
476800,1.417576,1768483686.791,0.0001,Y
477440,1.375030,1768483695.511,0.0001,Y
478080,1.412396,1768483704.209,0.0001,Y
478720,1.448157,1768483712.894,0.0001,Y
479360,1.447225,1768483721.547,0.0001,Y
480000,1.435353,1768483730.354,0.0001,Y
480640,1.396402,1768483739.183,0.0001,Y
481280,1.381851,1768483747.841,0.0001,Y
481920,1.359003,1768483756.508,0.0001,Y
482560,1.382053,1768483765.177,0.0001,Y
483200,1.399255,1768483773.788,0.0001,Y
483840,1.398446,1768483782.523,0.0001,Y
484480,1.442338,1768483791.241,0.0001,Y
485120,1.467673,1768483800.053,0.0001,Y
485760,1.408847,1768483808.685,0.0001,Y
486400,1.424792,1768483817.315,0.0001,Y
487040,1.379297,1768483826.011,0.0001,Y
487680,1.336565,1768483834.623,0.0001,Y
488320,1.517537,1768483843.329,0.0001,Y
488960,1.456187,1768483851.963,0.0001,Y
489600,1.422159,1768483860.812,0.0001,Y
490240,1.424500,1768483869.562,0.0001,Y
490880,1.354845,1768483878.272,0.0001,Y
491520,1.399151,1768483886.860,0.0001,Y
492160,1.350279,1768483895.548,0.0001,Y
492800,1.405460,1768483904.100,0.0001,Y
493440,1.409661,1768483912.821,0.0001,Y
494080,1.408598,1768483921.504,0.0001,Y
494720,1.396126,1768483930.335,0.0001,Y
495360,1.401784,1768483939.172,0.0001,Y
496000,1.394052,1768483947.879,0.0001,Y
496640,1.479949,1768483956.552,0.0001,Y
497280,1.380588,1768483965.245,0.0001,Y
497920,1.368333,1768483973.884,0.0001,Y
498560,1.385085,1768483982.665,0.0001,Y
499200,1.413260,1768483991.399,0.0001,Y
499840,1.403378,1768484000.301,0.0001,Y
500480,1.426324,1768484008.944,0.0001,Y
501120,1.355774,1768484017.626,0.0001,Y
501760,1.403110,1768484026.210,0.0001,Y
502400,1.435969,1768484034.865,0.0001,Y
503040,1.327797,1768484043.491,0.0001,Y
503680,1.374713,1768484052.149,0.0001,Y
504320,1.404641,1768484060.940,0.0001,Y
504960,1.428103,1768484069.653,0.0001,Y
505600,1.474660,1768484078.323,0.0001,Y
506240,1.383344,1768484086.961,0.0001,Y
506880,1.328363,1768484095.707,0.0001,Y
507520,1.431529,1768484104.447,0.0001,Y
508160,1.420735,1768484113.127,0.0001,Y
508800,1.404371,1768484121.918,0.0001,Y
509440,1.406908,1768484130.872,0.0001,Y
510080,1.383755,1768484139.587,0.0001,Y
510720,1.384749,1768484148.313,0.0001,Y
511360,1.377728,1768484157.004,0.0001,Y
512000,1.386367,1768484165.666,0.0001,Y
512640,1.350484,1768484174.410,0.0001,Y
513280,1.349551,1768484183.142,0.0001,Y
513920,1.427351,1768484191.914,0.0001,Y
514560,1.409271,1768484200.694,0.0001,Y
515200,1.358546,1768484209.346,0.0001,Y
515840,1.372022,1768484217.995,0.0001,Y
516480,1.416948,1768484226.601,0.0001,Y
517120,1.436694,1768484235.300,0.0001,Y
517760,1.395176,1768484244.001,0.0001,Y
518400,1.439139,1768484252.650,0.0001,Y
519040,1.363555,1768484261.546,0.0001,Y
519680,1.362130,1768484270.345,0.0001,Y
520320,1.407081,1768484279.171,0.0001,Y
520960,1.345464,1768484287.922,0.0001,Y
521600,1.345227,1768484296.594,0.0001,Y
522240,1.369734,1768484305.286,0.0001,Y
522880,1.339972,1768484313.940,0.0001,Y
523520,1.401643,1768484322.673,0.0001,Y
524160,1.349324,1768484331.449,0.0001,Y
524800,1.434989,1768484340.150,0.0001,Y
525440,1.385650,1768484348.873,0.0001,Y
526080,1.384049,1768484357.542,0.0001,Y
526720,1.424763,1768484366.220,0.0001,Y
527360,1.426025,1768484374.920,0.0001,Y
528000,1.418790,1768484383.666,0.0001,Y
528640,1.419503,1768484392.571,0.0001,Y
529280,1.350555,1768484401.265,0.0001,Y
529920,1.353058,1768484409.948,0.0001,Y
530560,1.409096,1768484418.628,0.0001,Y
531200,1.406633,1768484427.262,0.0001,Y
531840,1.351647,1768484435.948,0.0001,Y
532480,1.375213,1768484444.645,0.0001,Y
533120,1.423910,1768484453.503,0.0001,Y
533760,1.390302,1768484462.348,0.0001,Y
534400,1.402235,1768484471.007,0.0001,Y
535040,1.361240,1768484479.676,0.0001,Y
535680,1.434565,1768484488.357,0.0001,Y
536320,1.370144,1768484496.993,0.0001,Y
536960,1.335591,1768484505.711,0.0001,Y
537600,1.317674,1768484514.367,0.0001,Y
538240,1.385651,1768484523.231,0.0001,Y
538880,1.359907,1768484532.008,0.0001,Y
539520,1.381083,1768484540.567,0.0001,Y
540160,1.424225,1768484549.225,0.0001,Y
540800,1.350518,1768484557.911,0.0001,Y
541440,1.431799,1768484566.495,0.0001,Y
542080,1.383129,1768484575.149,0.0001,Y
542720,1.407039,1768484583.861,0.0001,Y
543360,1.389817,1768484592.632,0.0001,Y
544000,1.401692,1768484601.374,0.0001,Y
544640,1.382360,1768484610.010,0.0001,Y
545280,1.389801,1768484618.711,0.0001,Y
545920,1.409282,1768484627.402,0.0001,Y
546560,1.356103,1768484636.050,0.0001,Y
547200,1.407908,1768484644.730,0.0001,Y
547840,1.343539,1768484653.510,0.0001,Y
548480,1.405656,1768484662.262,0.0001,Y
549120,1.360275,1768484671.059,0.0001,Y
549760,1.430757,1768484679.830,0.0001,Y
550400,1.402751,1768484688.474,0.0001,Y
551040,1.394466,1768484697.117,0.0001,Y
551680,1.366521,1768484705.727,0.0001,Y
552320,1.372913,1768484714.491,0.0001,Y
552960,1.385670,1768484723.316,0.0001,Y
553600,1.404105,1768484732.014,0.0001,Y
554240,1.358399,1768484740.726,0.0001,Y
554880,1.367176,1768484749.471,0.0001,Y
555520,1.358186,1768484758.118,0.0001,Y
556160,1.372715,1768484766.827,0.0001,Y
556800,1.416062,1768484775.480,0.0001,Y
557440,1.418773,1768484784.206,0.0001,Y
558080,1.432513,1768484792.908,0.0001,Y
558720,1.388612,1768484801.508,0.0001,Y
559360,1.419589,1768484810.190,0.0001,Y
560000,1.371275,1768484818.889,0.0001,Y
560640,1.442652,1768484827.600,0.0001,Y
561280,1.365438,1768484836.261,0.0001,Y
561920,1.403758,1768484844.830,0.0001,Y
562560,1.364826,1768484853.576,0.0001,Y
563200,1.343301,1768484862.332,0.0001,Y
563840,1.398628,1768484871.044,0.0001,Y
564480,1.385280,1768484879.694,0.0001,Y
565120,1.372343,1768484888.338,0.0001,Y
565760,1.377215,1768484897.042,0.0001,Y
566400,1.367507,1768484905.689,0.0001,Y
567040,1.375722,1768484914.429,0.0001,Y
567680,1.407989,1768484923.245,0.0001,Y
568320,1.373155,1768484931.970,0.0001,Y
568960,1.392747,1768484940.631,0.0001,Y
569600,1.383198,1768484949.335,0.0001,Y
570240,1.406746,1768484957.969,0.0001,Y
570880,1.372687,1768484966.593,0.0001,Y
571520,1.367905,1768484975.344,0.0001,Y
572160,1.315489,1768484984.110,0.0001,Y
572800,1.356027,1768484992.874,0.0001,Y
573440,1.414242,1768485001.619,0.0001,Y
574080,1.351051,1768485010.263,0.0001,Y
574720,1.408226,1768485018.880,0.0001,Y
575360,1.380214,1768485027.558,0.0001,Y
576000,1.323809,1768485036.216,0.0001,Y
576640,1.319931,1768485044.977,0.0001,Y
577280,1.437227,1768485053.856,0.0001,Y
577920,1.383929,1768485062.539,0.0001,Y
578560,1.325013,1768485071.232,0.0001,Y
579200,1.376590,1768485079.950,0.0001,Y
579840,1.378030,1768485088.637,0.0001,Y
580480,1.370918,1768485097.298,0.0001,Y
581120,1.395192,1768485106.040,0.0001,Y
581760,1.398116,1768485114.813,0.0001,Y
582400,1.362223,1768485123.624,0.0001,Y
583040,1.409948,1768485132.296,0.0001,Y
583680,1.336723,1768485140.917,0.0001,Y
584320,1.343977,1768485149.571,0.0001,Y
584960,1.342828,1768485158.215,0.0001,Y
585600,1.384402,1768485166.900,0.0001,Y
586240,1.405860,1768485175.553,0.0001,Y
586880,1.376721,1768485184.333,0.0001,Y
587520,1.391473,1768485193.093,0.0001,Y
588160,1.310491,1768485201.736,0.0001,Y
588800,1.379020,1768485210.369,0.0001,Y
589440,1.342098,1768485219.078,0.0001,Y
590080,1.381318,1768485227.716,0.0001,Y
590720,1.344339,1768485236.402,0.0001,Y
591360,1.319590,1768485245.095,0.0001,Y
592000,1.336833,1768485253.851,0.0001,Y
592640,1.354955,1768485262.529,0.0001,Y
593280,1.330917,1768485271.151,0.0001,Y
593920,1.394288,1768485279.819,0.0001,Y
594560,1.352279,1768485288.524,0.0001,Y
595200,1.374507,1768485297.121,0.0001,Y
595840,1.347108,1768485305.822,0.0001,Y
596480,1.397543,1768485314.615,0.0001,Y
597120,1.329671,1768485323.466,0.0001,Y
597760,1.367919,1768485332.255,0.0001,Y
598400,1.355254,1768485340.919,0.0001,Y
599040,1.358189,1768485349.638,0.0001,Y
599680,1.359048,1768485358.323,0.0001,Y
600320,1.431026,1768485367.031,0.0001,Y
600960,1.367805,1768485375.710,0.0001,Y
601600,1.319365,1768485384.424,0.0001,Y
602240,1.313239,1768485393.237,0.0001,Y
602880,1.334482,1768485401.975,0.0001,Y
603520,1.410077,1768485410.572,0.0001,Y
604160,1.313128,1768485419.173,0.0001,Y
604800,1.321660,1768485427.862,0.0001,Y
605440,1.326756,1768485436.593,0.0001,Y
606080,1.289460,1768485445.350,0.0001,Y
606720,1.390542,1768485454.154,0.0001,Y
607360,1.404899,1768485462.903,0.0001,Y
608000,1.374906,1768485471.573,0.0001,Y
608640,1.366062,1768485480.262,0.0001,Y
609280,1.320573,1768485488.877,0.0001,Y
609920,1.299664,1768485497.578,0.0001,Y
610560,1.384891,1768485506.298,0.0001,Y
611200,1.409944,1768485514.902,0.0001,Y
611840,1.387867,1768485523.647,0.0001,Y
612480,1.350370,1768485532.492,0.0001,Y
613120,1.429314,1768485541.190,0.0001,Y
613760,1.361760,1768485549.821,0.0001,Y
614400,1.402177,1768485558.354,0.0001,Y
615040,1.387524,1768485567.044,0.0001,Y
615680,1.363416,1768485575.689,0.0001,Y
616320,1.407375,1768485584.528,0.0001,Y
616960,1.401142,1768485593.340,0.0001,Y
617600,1.380337,1768485602.035,0.0001,Y
618240,1.432382,1768485610.738,0.0001,Y
618880,1.350471,1768485619.409,0.0001,Y
619520,1.426197,1768485628.090,0.0001,Y
620160,1.341894,1768485636.830,0.0001,Y
620800,1.376882,1768485645.522,0.0001,Y
621440,1.320186,1768485654.288,0.0001,Y
622080,1.347831,1768485663.051,0.0001,Y
622720,1.287072,1768485671.710,0.0001,Y
623360,1.334929,1768485680.324,0.0001,Y
624000,1.279867,1768485689.055,0.0001,Y
624640,1.316713,1768485697.741,0.0001,Y
625280,1.382661,1768485706.375,0.0001,Y
625920,1.361595,1768485715.038,0.0001,Y
626560,1.367223,1768485723.904,0.0001,Y
627200,1.274061,1768485732.632,0.0001,Y
627840,1.309902,1768485741.368,0.0001,Y
628480,1.375999,1768485750.045,0.0001,Y
629120,1.415586,1768485758.761,0.0001,Y
629760,1.412648,1768485767.452,0.0001,Y
630400,1.323923,1768485776.131,0.0001,Y
631040,1.385286,1768485784.808,0.0001,Y
631680,1.311595,1768485793.607,0.0001,Y
632320,1.376097,1768485802.350,0.0001,Y
632960,1.362860,1768485811.091,0.0001,Y
633600,1.314501,1768485819.876,0.0001,Y
634240,1.424543,1768485828.538,0.0001,Y
634880,1.312857,1768485837.169,0.0001,Y
635520,1.355902,1768485845.805,0.0001,Y
636160,1.345677,1768485854.526,0.0001,Y
636800,1.405597,1768485863.313,0.0001,Y
637440,1.315924,1768485872.023,0.0001,Y
638080,1.411633,1768485880.713,0.0001,Y
638720,1.385583,1768485889.344,0.0001,Y
639360,1.366554,1768485898.004,0.0001,Y
640000,1.364600,1768485906.754,0.0001,Y
640640,1.329337,1768485915.451,0.0001,Y
641280,1.376712,1768485924.206,0.0001,Y
641920,1.331287,1768485933.076,0.0001,Y
642560,1.329191,1768485941.760,0.0001,Y
643200,1.418050,1768485950.362,0.0001,Y
643840,1.327614,1768485958.965,0.0001,Y
644480,1.305366,1768485967.666,0.0001,Y
645120,1.320075,1768485976.371,0.0001,Y
645760,1.396429,1768485985.016,0.0001,Y
646400,1.387355,1768485993.776,0.0001,Y
647040,1.358992,1768486002.594,0.0001,Y
647680,1.301425,1768486011.369,0.0001,Y
648320,1.343913,1768486020.195,0.0001,Y
648960,1.414653,1768486028.934,0.0001,Y
649600,1.306890,1768486037.650,0.0001,Y
650240,1.340663,1768486046.372,0.0001,Y
650880,1.401219,1768486055.112,0.0001,Y
651520,1.363555,1768486063.908,0.0001,Y
652160,1.398020,1768486072.611,0.0001,Y
652800,1.315117,1768486081.281,0.0001,Y
653440,1.338380,1768486090.037,0.0001,Y
654080,1.331257,1768486098.727,0.0001,Y
654720,1.351854,1768486107.296,0.0001,Y
655360,1.290847,1768486115.997,0.0001,Y
656000,1.397184,1768486124.876,0.0001,Y
656640,1.336833,1768486133.693,0.0001,Y
657280,1.349670,1768486142.385,0.0001,Y
657920,1.369751,1768486151.087,0.0001,Y
658560,1.325349,1768486159.755,0.0001,Y
659200,1.359216,1768486168.480,0.0001,Y
659840,1.323555,1768486177.152,0.0001,Y
660480,1.409598,1768486185.849,0.0001,Y
661120,1.349422,1768486194.629,0.0001,Y
661760,1.340986,1768486203.407,0.0001,Y
662400,1.285591,1768486212.102,0.0001,Y
663040,1.367761,1768486220.647,0.0001,Y
663680,1.322697,1768486229.319,0.0001,Y
664320,1.319429,1768486237.941,0.0001,Y
664960,1.401194,1768486246.642,0.0001,Y
665600,1.307328,1768486255.295,0.0001,Y
666240,1.302573,1768486264.223,0.0001,Y
666880,1.312374,1768486273.090,0.0001,Y
667520,1.341260,1768486281.825,0.0001,Y
668160,1.363053,1768486290.492,0.0001,Y
668800,1.469460,1768486299.145,0.0001,Y
669440,1.324521,1768486307.756,0.0001,Y
670080,1.261031,1768486316.520,0.0001,Y
670720,1.336325,1768486325.351,0.0001,Y
671360,1.300653,1768486334.238,0.0001,Y
672000,1.406222,1768486342.923,0.0001,Y
672640,1.280978,1768486351.635,0.0001,Y
673280,1.324616,1768486360.337,0.0001,Y
673920,1.389814,1768486369.106,0.0001,Y
674560,1.317304,1768486377.817,0.0001,Y
675200,1.359434,1768486386.499,0.0001,Y
675840,1.339924,1768486395.291,0.0001,Y
676480,1.367644,1768486404.122,0.0001,Y
677120,1.365862,1768486412.795,0.0001,Y
677760,1.302425,1768486421.444,0.0001,Y
678400,1.357534,1768486430.067,0.0001,Y
679040,1.408375,1768486438.826,0.0001,Y
679680,1.284233,1768486447.562,0.0001,Y
680320,1.387872,1768486456.249,0.0001,Y
680960,1.316126,1768486465.038,0.0001,Y
681600,1.289293,1768486473.908,0.0001,Y
682240,1.449294,1768486482.550,0.0001,Y
682880,1.374346,1768486491.206,0.0001,Y
683520,1.353403,1768486499.911,0.0001,Y
684160,1.338226,1768486508.704,0.0001,Y
684800,1.349391,1768486517.544,0.0001,Y
685440,1.304257,1768486526.313,0.0001,Y
686080,1.321591,1768486535.359,0.0001,Y
686720,1.351000,1768486544.217,0.0001,Y
687360,1.366496,1768486552.939,0.0001,Y
688000,1.330531,1768486561.710,0.0001,Y
688640,1.315870,1768486570.468,0.0001,Y
689280,1.416959,1768486579.242,0.0001,Y
689920,1.344608,1768486588.045,0.0001,Y
690560,1.326542,1768486596.793,0.0001,Y
691200,1.396542,1768486605.718,0.0001,Y
691840,1.355475,1768486614.505,0.0001,Y
692480,1.329563,1768486623.284,0.0001,Y
693120,1.317152,1768486632.048,0.0001,Y
693760,1.338998,1768486640.890,0.0001,Y
694400,1.330896,1768486649.663,0.0001,Y
695040,1.306880,1768486658.489,0.0001,Y
695680,1.311900,1768486667.395,0.0001,Y
696320,1.356608,1768486676.361,0.0001,Y
696960,1.234081,1768486685.198,0.0001,Y
697600,1.403548,1768486693.943,0.0001,Y
698240,1.352653,1768486702.540,0.0001,Y
698880,1.437536,1768486711.149,0.0001,Y
699520,1.385589,1768486719.813,0.0001,Y
700160,1.314605,1768486728.473,0.0001,Y
700800,1.331751,1768486737.224,0.0001,Y
701440,1.340164,1768486746.006,0.0001,Y
702080,1.405419,1768486754.557,0.0001,Y
702720,1.335667,1768486763.241,0.0001,Y
703360,1.338610,1768486771.912,0.0001,Y
704000,1.301285,1768486780.557,0.0001,Y
704640,1.287401,1768486789.219,0.0001,Y
705280,1.298107,1768486797.883,0.0001,Y
705920,1.361793,1768486806.667,0.0001,Y
706560,1.353616,1768486815.368,0.0001,Y
707200,1.307332,1768486823.991,0.0001,Y
707840,1.281573,1768486832.712,0.0001,Y
708480,1.329406,1768486841.335,0.0001,Y
709120,1.287754,1768486850.025,0.0001,Y
709760,1.326406,1768486858.655,0.0001,Y
710400,1.323170,1768486867.230,0.0001,Y
711040,1.363886,1768486875.949,0.0001,Y
711680,1.392175,1768486884.663,0.0001,Y
712320,1.309113,1768486893.343,0.0001,Y
712960,1.335258,1768486902.011,0.0001,Y
713600,1.324542,1768486910.642,0.0001,Y
714240,1.303395,1768486919.208,0.0001,Y
714880,1.382854,1768486927.831,0.0001,Y
715520,1.361396,1768486936.681,0.0001,Y
716160,1.305510,1768486945.442,0.0001,Y
716800,1.305887,1768486954.017,0.0001,Y
717440,1.355083,1768486962.650,0.0001,Y
718080,1.285239,1768486971.197,0.0001,Y
718720,1.356566,1768486979.798,0.0001,Y
719360,1.344004,1768486988.443,0.0001,Y
720000,1.322535,1768486997.097,0.0001,Y
720640,1.271033,1768487005.830,0.0001,Y
721280,1.313632,1768487014.539,0.0001,Y
721920,1.371897,1768487023.099,0.0001,Y
722560,1.301267,1768487031.718,0.0001,Y
723200,1.271588,1768487040.366,0.0001,Y
723840,1.321319,1768487048.933,0.0001,Y
724480,1.303211,1768487057.590,0.0001,Y
725120,1.359070,1768487066.182,0.0001,Y
725760,1.304444,1768487074.961,0.0001,Y
726400,1.391140,1768487083.714,0.0001,Y
727040,1.310777,1768487092.411,0.0001,Y
727680,1.311804,1768487101.000,0.0001,Y
728320,1.332619,1768487109.635,0.0001,Y
728960,1.341728,1768487118.313,0.0001,Y
729600,1.321860,1768487126.899,0.0001,Y
730240,1.305716,1768487135.469,0.0001,Y
730880,1.325802,1768487144.262,0.0001,Y
731520,1.302583,1768487152.953,0.0001,Y
732160,1.283288,1768487161.522,0.0001,Y
732800,1.282747,1768487170.095,0.0001,Y
733440,1.373830,1768487178.771,0.0001,Y
734080,1.262138,1768487187.464,0.0001,Y
734720,1.345840,1768487196.160,0.0001,Y
735360,1.357336,1768487204.756,0.0001,Y
736000,1.369468,1768487213.619,0.0001,Y
736640,1.324704,1768487222.405,0.0001,Y
737280,1.386067,1768487230.983,0.0001,Y
737920,1.289745,1768487239.564,0.0001,Y
738560,1.392283,1768487248.152,0.0001,Y
739200,1.327567,1768487256.883,0.0001,Y
739840,1.314660,1768487265.477,0.0001,Y
740480,1.317754,1768487274.077,0.0001,Y
741120,1.337027,1768487282.890,0.0001,Y
741760,1.348287,1768487291.611,0.0001,Y
742400,1.294604,1768487300.201,0.0001,Y
743040,1.365121,1768487308.785,0.0001,Y
743680,1.283242,1768487317.411,0.0001,Y
744320,1.335054,1768487326.118,0.0001,Y
744960,1.277858,1768487334.791,0.0001,Y
745600,1.324996,1768487343.419,0.0001,Y
746240,1.335192,1768487352.119,0.0001,Y
746880,1.356512,1768487360.734,0.0001,Y
747520,1.322655,1768487369.356,0.0001,Y
748160,1.314232,1768487378.010,0.0001,Y
748800,1.314574,1768487386.675,0.0001,Y
749440,1.335222,1768487395.372,0.0001,Y
750080,1.354404,1768487403.985,0.0001,Y
750720,1.309462,1768487412.600,0.0001,Y
751360,1.304397,1768487421.461,0.0001,Y
752000,1.331539,1768487430.298,0.0001,Y
752640,1.328972,1768487438.922,0.0001,Y
753280,1.259077,1768487447.560,0.0001,Y
753920,1.369384,1768487456.194,0.0001,Y
754560,1.375657,1768487464.865,0.0001,Y
755200,1.365535,1768487473.485,0.0001,Y
755840,1.357982,1768487482.178,0.0001,Y
756480,1.335220,1768487490.918,0.0001,Y
757120,1.389589,1768487499.496,0.0001,Y
757760,1.290329,1768487508.183,0.0001,Y
758400,1.361869,1768487516.741,0.0001,Y
759040,1.310668,1768487525.343,0.0001,Y
759680,1.302736,1768487533.964,0.0001,Y
760320,1.325335,1768487542.632,0.0001,Y
760960,1.329868,1768487551.320,0.0001,Y
761600,1.348567,1768487560.020,0.0001,Y
762240,1.351995,1768487568.561,0.0001,Y
762880,1.256445,1768487577.199,0.0001,Y
763520,1.317245,1768487585.904,0.0001,Y
764160,1.322213,1768487594.552,0.0001,Y
764800,1.352646,1768487603.186,0.0001,Y
765440,1.355527,1768487611.842,0.0001,Y
766080,1.342117,1768487620.575,0.0001,Y
766720,1.357150,1768487629.361,0.0001,Y
767360,1.345047,1768487637.975,0.0001,Y
768000,1.318649,1768487646.623,0.0001,Y
768640,1.252063,1768487655.263,0.0001,Y
769280,1.273740,1768487663.908,0.0001,Y
769920,1.273642,1768487672.548,0.0001,Y
770560,1.311072,1768487681.159,0.0001,Y
771200,1.294943,1768487689.899,0.0001,Y
771840,1.345863,1768487698.667,0.0001,Y
772480,1.309628,1768487707.329,0.0001,Y
773120,1.293173,1768487715.919,0.0001,Y
773760,1.358263,1768487724.602,0.0001,Y
774400,1.328575,1768487733.194,0.0001,Y
775040,1.319388,1768487741.803,0.0001,Y
775680,1.317391,1768487750.519,0.0001,Y
