sample_step,avg_loss,time,lr,cond
385920,1.324233,1762281658.078,0.0002,Y
386560,1.273152,1762281695.889,0.0002,Y
387200,1.266570,1762281733.339,0.0002,Y
387840,1.261020,1762281770.192,0.0002,Y
388480,1.173504,1762281807.871,0.0002,Y
389120,1.239825,1762281845.580,0.0002,Y
389760,1.251239,1762281882.597,0.0002,Y
390400,1.262140,1762281920.118,0.0002,Y
391040,1.266825,1762281956.982,0.0002,Y
391680,1.227437,1762281993.877,0.0002,Y
392320,1.280040,1762282031.474,0.0002,Y
392960,1.291323,1762282067.736,0.0002,Y
393600,1.270978,1762282104.493,0.0002,Y
394240,1.286637,1762282141.393,0.0002,Y
394880,1.191157,1762282178.510,0.0002,Y
395520,1.186261,1762282214.412,0.0002,Y
396160,1.197655,1762282251.855,0.0002,Y
396800,1.187879,1762282289.359,0.0002,Y
397440,1.224154,1762282326.534,0.0002,Y
398080,1.215916,1762282364.178,0.0002,Y
398720,1.286323,1762282401.333,0.0002,Y
399360,1.297298,1762282438.290,0.0002,Y
400000,1.273086,1762282475.289,0.0001,Y
400640,1.213289,1762282512.130,0.0001,Y
401280,1.248287,1762282548.079,0.0001,Y
401920,1.254801,1762282584.760,0.0001,Y
402560,1.225978,1762282621.345,0.0001,Y
403200,1.222851,1762282657.600,0.0001,Y
403840,1.253987,1762282694.793,0.0001,Y
404480,1.187519,1762282732.342,0.0001,Y
405120,1.212301,1762282769.294,0.0001,Y
405760,1.265293,1762282807.186,0.0001,Y
406400,1.263070,1762282843.465,0.0001,Y
407040,1.271357,1762282880.199,0.0001,Y
407680,1.298729,1762282916.328,0.0001,Y
408320,1.254114,1762282953.498,0.0001,Y
408960,1.185064,1762282991.732,0.0001,Y
409600,1.263145,1762283028.284,0.0001,Y
410240,1.246800,1762283064.795,0.0001,Y
410880,1.259089,1762283101.940,0.0001,Y
411520,1.210063,1762283139.098,0.0001,Y
412160,1.228924,1762283176.768,0.0001,Y
412800,1.218823,1762283214.103,0.0001,Y
413440,1.175677,1762283250.248,0.0001,Y
414080,1.234614,1762283287.038,0.0001,Y
414720,1.227508,1762283323.915,0.0001,Y
415360,1.200476,1762283360.137,0.0001,Y
416000,1.212568,1762283397.000,0.0001,Y
416640,1.208517,1762283433.807,0.0001,Y
417280,1.173156,1762283471.102,0.0001,Y
417920,1.277270,1762283507.709,0.0001,Y
418560,1.233466,1762283544.422,0.0001,Y
419200,1.241133,1762283580.717,0.0001,Y
419840,1.319836,1762283618.030,0.0001,Y
420480,1.203874,1762283654.796,0.0001,Y
421120,1.257060,1762283690.879,0.0001,Y
421760,1.147673,1762283727.697,0.0001,Y
422400,1.208495,1762283765.130,0.0001,Y
423040,1.201576,1762283801.609,0.0001,Y
423680,1.243274,1762283838.682,0.0001,Y
424320,1.151523,1762283876.209,0.0001,Y
424960,1.235265,1762283914.325,0.0001,Y
425600,1.231465,1762283950.972,0.0001,Y
426240,1.239867,1762283987.056,0.0001,Y
426880,1.252469,1762284023.376,0.0001,Y
427520,1.228780,1762284059.693,0.0001,Y
428160,1.223646,1762284096.887,0.0001,Y
428800,1.204087,1762284133.761,0.0001,Y
429440,1.246573,1762284171.307,0.0001,Y
430080,1.238288,1762284208.497,0.0001,Y
430720,1.260091,1762284245.758,0.0001,Y
431360,1.168943,1762284282.213,0.0001,Y
432000,1.238678,1762284318.372,0.0001,Y
432640,1.261470,1762284354.614,0.0001,Y
433280,1.213701,1762284391.343,0.0001,Y
433920,1.189580,1762284428.000,0.0001,Y
434560,1.235991,1762284465.568,0.0001,Y
435200,1.211786,1762284501.975,0.0001,Y
435840,1.176436,1762284540.226,0.0001,Y
436480,1.268911,1762284576.608,0.0001,Y
437120,1.218643,1762284613.589,0.0001,Y
437760,1.267690,1762284650.964,0.0001,Y
438400,1.268043,1762284688.055,0.0001,Y
439040,1.213320,1762284725.761,0.0001,Y
439680,1.297916,1762284763.014,0.0001,Y
440320,1.183654,1762284799.168,0.0001,Y
440960,1.207152,1762284834.744,0.0001,Y
441600,1.226222,1762284871.139,0.0001,Y
442240,1.204376,1762284908.333,0.0001,Y
442880,1.155889,1762284945.597,0.0001,Y
443520,1.259357,1762284982.176,0.0001,Y
444160,1.217267,1762285019.381,0.0001,Y
444800,1.276365,1762285055.968,0.0001,Y
445440,1.226406,1762285093.214,0.0001,Y
446080,1.212614,1762285130.074,0.0001,Y
446720,1.214007,1762285167.597,0.0001,Y
447360,1.249189,1762285204.197,0.0001,Y
448000,1.296353,1762285240.070,0.0001,Y
448640,1.161582,1762285277.254,0.0001,Y
449280,1.258347,1762285314.039,0.0001,Y
449920,1.282670,1762285350.285,0.0001,Y
450560,1.168040,1762285388.102,0.0001,Y
451200,1.180716,1762285425.467,0.0001,Y
451840,1.203860,1762285463.112,0.0001,Y
452480,1.210097,1762285499.312,0.0001,Y
453120,1.198938,1762285536.196,0.0001,Y
453760,1.241969,1762285572.984,0.0001,Y
454400,1.224504,1762285610.312,0.0001,Y
455040,1.215166,1762285646.918,0.0001,Y
455680,1.246837,1762285683.696,0.0001,Y
456320,1.247465,1762285720.786,0.0001,Y
456960,1.236693,1762285758.265,0.0001,Y
457600,1.216973,1762285795.634,0.0001,Y
458240,1.202765,1762285831.620,0.0001,Y
458880,1.237447,1762285868.979,0.0001,Y
459520,1.224011,1762285905.541,0.0001,Y
460160,1.241660,1762285942.565,0.0001,Y
460800,1.234879,1762285979.165,0.0001,Y
461440,1.284822,1762286015.751,0.0001,Y
462080,1.185245,1762286052.376,0.0001,Y
462720,1.214273,1762286088.987,0.0001,Y
463360,1.219782,1762286124.479,0.0001,Y
464000,1.298884,1762286160.760,0.0001,Y
464640,1.190855,1762286196.636,0.0001,Y
465280,1.270346,1762286233.511,0.0001,Y
465920,1.201489,1762286270.321,0.0001,Y
466560,1.170125,1762286307.337,0.0001,Y
467200,1.223598,1762286343.942,0.0001,Y
467840,1.224053,1762286381.137,0.0001,Y
468480,1.214099,1762286418.275,0.0001,Y
469120,1.231610,1762286455.106,0.0001,Y
469760,1.183880,1762286491.872,0.0001,Y
470400,1.115601,1762286529.452,0.0001,Y
471040,1.199127,1762286566.737,0.0001,Y
471680,1.238133,1762286603.562,0.0001,Y
472320,1.205481,1762286640.609,0.0001,Y
472960,1.196988,1762286676.868,0.0001,Y
473600,1.219428,1762286714.319,0.0001,Y
474240,1.141826,1762286751.677,0.0001,Y
474880,1.175520,1762286789.035,0.0001,Y
475520,1.214048,1762286824.958,0.0001,Y
476160,1.199874,1762286861.960,0.0001,Y
476800,1.165902,1762286899.921,0.0001,Y
477440,1.212778,1762286937.988,0.0001,Y
478080,1.173398,1762286975.293,0.0001,Y
478720,1.215084,1762287012.594,0.0001,Y
479360,1.249735,1762287049.405,0.0001,Y
480000,1.154897,1762287086.893,0.0001,Y
480640,1.213210,1762287123.849,0.0001,Y
481280,1.221570,1762287160.386,0.0001,Y
481920,1.262241,1762287197.498,0.0001,Y
482560,1.161909,1762287234.634,0.0001,Y
483200,1.192009,1762287271.655,0.0001,Y
483840,1.249835,1762287308.292,0.0001,Y
484480,1.195721,1762287345.989,0.0001,Y
485120,1.147821,1762287383.263,0.0001,Y
485760,1.225420,1762287419.953,0.0001,Y
486400,1.219527,1762287457.004,0.0001,Y
487040,1.215925,1762287493.816,0.0001,Y
487680,1.207982,1762287531.530,0.0001,Y
488320,1.147996,1762287568.976,0.0001,Y
488960,1.183473,1762287606.128,0.0001,Y
489600,1.198653,1762287642.403,0.0001,Y
490240,1.201663,1762287679.222,0.0001,Y
490880,1.199785,1762287714.756,0.0001,Y
491520,1.188664,1762287750.686,0.0001,Y
492160,1.175731,1762287787.893,0.0001,Y
492800,1.166533,1762287826.352,0.0001,Y
493440,1.222766,1762287862.901,0.0001,Y
494080,1.193900,1762287900.317,0.0001,Y
494720,1.267359,1762287937.728,0.0001,Y
495360,1.203628,1762287974.317,0.0001,Y
496000,1.224252,1762288011.842,0.0001,Y
496640,1.235915,1762288048.254,0.0001,Y
497280,1.209011,1762288084.566,0.0001,Y
497920,1.200346,1762288122.482,0.0001,Y
498560,1.217215,1762288159.168,0.0001,Y
499200,1.248331,1762288196.384,0.0001,Y
499840,1.195690,1762288233.101,0.0001,Y
500480,1.105435,1762288270.436,0.0001,Y
501120,1.179257,1762288308.684,0.0001,Y
501760,1.239544,1762288345.507,0.0001,Y
502400,1.230131,1762288382.457,0.0001,Y
503040,1.140714,1762288419.935,0.0001,Y
503680,1.175004,1762288457.059,0.0001,Y
504320,1.230961,1762288494.245,0.0001,Y
504960,1.187700,1762288532.566,0.0001,Y
505600,1.128778,1762288570.509,0.0001,Y
506240,1.175697,1762288607.560,0.0001,Y
506880,1.222389,1762288644.909,0.0001,Y
507520,1.189244,1762288681.975,0.0001,Y
508160,1.178817,1762288718.397,0.0001,Y
508800,1.265107,1762288755.162,0.0001,Y
509440,1.227612,1762288792.635,0.0001,Y
510080,1.261975,1762288829.408,0.0001,Y
510720,1.189392,1762288865.713,0.0001,Y
511360,1.158815,1762288902.850,0.0001,Y
512000,1.181407,1762288939.887,0.0001,Y
512640,1.171813,1762288976.970,0.0001,Y
513280,1.197556,1762289014.460,0.0001,Y
513920,1.292946,1762289051.712,0.0001,Y
514560,1.150356,1762289089.010,0.0001,Y
515200,1.192632,1762289125.206,0.0001,Y
515840,1.194639,1762289163.013,0.0001,Y
516480,1.179898,1762289200.381,0.0001,Y
517120,1.212525,1762289237.238,0.0001,Y
517760,1.155324,1762289274.091,0.0001,Y
518400,1.134922,1762289311.086,0.0001,Y
519040,1.176252,1762289347.547,0.0001,Y
519680,1.185801,1762289384.641,0.0001,Y
520320,1.176270,1762289422.118,0.0001,Y
520960,1.135299,1762289460.100,0.0001,Y
521600,1.150047,1762289498.355,0.0001,Y
522240,1.203078,1762289535.583,0.0001,Y
522880,1.236300,1762289573.474,0.0001,Y
523520,1.149143,1762289611.363,0.0001,Y
524160,1.196657,1762289648.411,0.0001,Y
524800,1.229863,1762289684.953,0.0001,Y
525440,1.156826,1762289722.323,0.0001,Y
526080,1.202321,1762289759.588,0.0001,Y
526720,1.184382,1762289796.889,0.0001,Y
527360,1.155439,1762289834.016,0.0001,Y
528000,1.221322,1762289870.873,0.0001,Y
528640,1.175111,1762289908.280,0.0001,Y
529280,1.165520,1762289945.063,0.0001,Y
529920,1.223623,1762289981.964,0.0001,Y
530560,1.152110,1762290019.154,0.0001,Y
531200,1.174809,1762290055.600,0.0001,Y
531840,1.218538,1762290091.997,0.0001,Y
532480,1.140816,1762290128.310,0.0001,Y
533120,1.193915,1762290165.173,0.0001,Y
533760,1.199056,1762290201.414,0.0001,Y
534400,1.184653,1762290237.930,0.0001,Y
535040,1.161704,1762290274.717,0.0001,Y
535680,1.164945,1762290312.256,0.0001,Y
536320,1.091008,1762290349.021,0.0001,Y
536960,1.162521,1762290386.064,0.0001,Y
537600,1.173268,1762290422.235,0.0001,Y
538240,1.161222,1762290459.753,0.0001,Y
538880,1.209237,1762290496.184,0.0001,Y
539520,1.145568,1762290533.433,0.0001,Y
540160,1.153375,1762290570.031,0.0001,Y
540800,1.109004,1762290606.977,0.0001,Y
541440,1.228198,1762290643.672,0.0001,Y
542080,1.192995,1762290680.973,0.0001,Y
542720,1.171772,1762290717.027,0.0001,Y
543360,1.151045,1762290753.137,0.0001,Y
544000,1.188047,1762290789.850,0.0001,Y
544640,1.193333,1762290826.670,0.0001,Y
545280,1.180729,1762290863.542,0.0001,Y
545920,1.136495,1762290899.822,0.0001,Y
546560,1.225179,1762290936.579,0.0001,Y
547200,1.202720,1762290973.139,0.0001,Y
547840,1.244739,1762291009.614,0.0001,Y
548480,1.119343,1762291046.396,0.0001,Y
549120,1.186465,1762291083.348,0.0001,Y
549760,1.197469,1762291120.907,0.0001,Y
550400,1.174529,1762291157.936,0.0001,Y
551040,1.122282,1762291195.221,0.0001,Y
551680,1.160899,1762291231.873,0.0001,Y
552320,1.131341,1762291268.895,0.0001,Y
552960,1.280035,1762291305.251,0.0001,Y
553600,1.197082,1762291342.249,0.0001,Y
554240,1.239792,1762291379.053,0.0001,Y
554880,1.151385,1762291416.221,0.0001,Y
555520,1.173344,1762291453.690,0.0001,Y
556160,1.100540,1762291490.791,0.0001,Y
556800,1.156120,1762291527.352,0.0001,Y
557440,1.176907,1762291563.690,0.0001,Y
558080,1.206490,1762291600.242,0.0001,Y
558720,1.158188,1762291637.273,0.0001,Y
559360,1.174531,1762291673.935,0.0001,Y
560000,1.150892,1762291710.365,0.0001,Y
560640,1.145153,1762291746.392,0.0001,Y
561280,1.233607,1762291782.931,0.0001,Y
561920,1.246619,1762291819.139,0.0001,Y
562560,1.138186,1762291855.953,0.0001,Y
563200,1.145083,1762291893.377,0.0001,Y
563840,1.174352,1762291930.894,0.0001,Y
564480,1.149948,1762291967.305,0.0001,Y
565120,1.228103,1762292002.759,0.0001,Y
565760,1.162615,1762292040.401,0.0001,Y
566400,1.169899,1762292077.150,0.0001,Y
567040,1.216215,1762292114.520,0.0001,Y
567680,1.132519,1762292151.686,0.0001,Y
568320,1.152053,1762292189.539,0.0001,Y
568960,1.218635,1762292226.706,0.0001,Y
569600,1.151610,1762292263.964,0.0001,Y
570240,1.138033,1762292301.356,0.0001,Y
570880,1.140181,1762292338.444,0.0001,Y
571520,1.159112,1762292375.199,0.0001,Y
572160,1.156776,1762292411.853,0.0001,Y
572800,1.170948,1762292448.646,0.0001,Y
573440,1.170184,1762292485.885,0.0001,Y
574080,1.101949,1762292523.884,0.0001,Y
574720,1.157684,1762292560.815,0.0001,Y
575360,1.134920,1762292598.439,0.0001,Y
576000,1.140494,1762292636.051,0.0001,Y
576640,1.142672,1762292672.726,0.0001,Y
577280,1.235056,1762292709.533,0.0001,Y
577920,1.141922,1762292747.227,0.0001,Y
578560,1.137291,1762292784.038,0.0001,Y
579200,1.180259,1762292821.142,0.0001,Y
579840,1.216337,1762292858.249,0.0001,Y
580480,1.128501,1762292895.934,0.0001,Y
581120,1.101474,1762292932.756,0.0001,Y
581760,1.130980,1762292970.349,0.0001,Y
582400,1.130414,1762293006.977,0.0001,Y
583040,1.239901,1762293044.747,0.0001,Y
583680,1.167383,1762293081.743,0.0001,Y
584320,1.182818,1762293118.862,0.0001,Y
584960,1.044593,1762293156.470,0.0001,Y
585600,1.130130,1762293193.653,0.0001,Y
586240,1.148571,1762293230.557,0.0001,Y
586880,1.136836,1762293267.165,0.0001,Y
587520,1.148256,1762293304.442,0.0001,Y
588160,1.172193,1762293340.917,0.0001,Y
588800,1.140623,1762293377.999,0.0001,Y
589440,1.151819,1762293414.513,0.0001,Y
590080,1.160381,1762293452.028,0.0001,Y
590720,1.130044,1762293488.640,0.0001,Y
591360,1.111231,1762293525.540,0.0001,Y
592000,1.146523,1762293562.104,0.0001,Y
592640,1.152124,1762293598.659,0.0001,Y
593280,1.159586,1762293635.115,0.0001,Y
593920,1.118360,1762293671.343,0.0001,Y
594560,1.175467,1762293708.314,0.0001,Y
595200,1.137889,1762293745.314,0.0001,Y
595840,1.140924,1762293782.427,0.0001,Y
596480,1.137346,1762293818.708,0.0001,Y
597120,1.143383,1762293854.934,0.0001,Y
597760,1.185288,1762293891.018,0.0001,Y
598400,1.177834,1762293928.145,0.0001,Y
599040,1.120371,1762293965.115,0.0001,Y
599680,1.172299,1762294001.422,0.0001,Y
600320,1.113095,1762294038.418,0.0001,Y
600960,1.203213,1762294075.731,0.0001,Y
601600,1.173205,1762294112.164,0.0001,Y
602240,1.150850,1762294149.582,0.0001,Y
602880,1.129019,1762294186.759,0.0001,Y
603520,1.120804,1762294223.320,0.0001,Y
604160,1.171454,1762294259.715,0.0001,Y
604800,1.263685,1762294296.385,0.0001,Y
605440,1.130202,1762294333.854,0.0001,Y
606080,1.112270,1762294370.395,0.0001,Y
606720,1.204476,1762294406.463,0.0001,Y
607360,1.141502,1762294443.381,0.0001,Y
608000,1.184071,1762294480.255,0.0001,Y
608640,1.126680,1762294517.523,0.0001,Y
609280,1.134950,1762294554.687,0.0001,Y
609920,1.098487,1762294592.123,0.0001,Y
610560,1.177860,1762294628.442,0.0001,Y
611200,1.146764,1762294665.192,0.0001,Y
611840,1.077461,1762294702.094,0.0001,Y
612480,1.258971,1762294739.082,0.0001,Y
613120,1.214386,1762294775.836,0.0001,Y
613760,1.166075,1762294812.408,0.0001,Y
614400,1.168865,1762294848.772,0.0001,Y
615040,1.092613,1762294885.567,0.0001,Y
615680,1.143860,1762294922.808,0.0001,Y
616320,1.130237,1762294959.500,0.0001,Y
616960,1.160329,1762294995.747,0.0001,Y
617600,1.102986,1762295032.143,0.0001,Y
618240,1.154014,1762295069.700,0.0001,Y
618880,1.120901,1762295106.402,0.0001,Y
619520,1.188730,1762295143.080,0.0001,Y
620160,1.207900,1762295178.737,0.0001,Y
620800,1.106036,1762295214.852,0.0001,Y
621440,1.183464,1762295251.859,0.0001,Y
622080,1.161736,1762295289.272,0.0001,Y
622720,1.182310,1762295326.986,0.0001,Y
623360,1.126754,1762295364.870,0.0001,Y
624000,1.117906,1762295402.176,0.0001,Y
624640,1.201797,1762295439.071,0.0001,Y
625280,1.163657,1762295475.282,0.0001,Y
625920,1.149753,1762295511.612,0.0001,Y
626560,1.103534,1762295549.352,0.0001,Y
627200,1.142441,1762295585.908,0.0001,Y
627840,1.152747,1762295622.194,0.0001,Y
628480,1.174892,1762295659.278,0.0001,Y
629120,1.171279,1762295696.895,0.0001,Y
629760,1.135151,1762295733.337,0.0001,Y
630400,1.194569,1762295769.806,0.0001,Y
631040,1.159931,1762295806.353,0.0001,Y
631680,1.090328,1762295844.197,0.0001,Y
632320,1.127699,1762295880.764,0.0001,Y
632960,1.204364,1762295917.686,0.0001,Y
633600,1.120138,1762295953.844,0.0001,Y
634240,1.236830,1762295989.985,0.0001,Y
634880,1.152518,1762296026.780,0.0001,Y
635520,1.165629,1762296062.446,0.0001,Y
636160,1.098812,1762296099.336,0.0001,Y
636800,1.103260,1762296135.767,0.0001,Y
637440,1.138531,1762296172.187,0.0001,Y
638080,1.219234,1762296210.123,0.0001,Y
638720,1.138482,1762296247.586,0.0001,Y
639360,1.139088,1762296284.192,0.0001,Y
640000,1.120053,1762296320.592,0.0001,Y
640640,1.154967,1762296357.808,0.0001,Y
641280,1.135806,1762296394.570,0.0001,Y
641920,1.163306,1762296431.437,0.0001,Y
642560,1.115126,1762296468.130,0.0001,Y
643200,1.203499,1762296505.443,0.0001,Y
643840,1.128176,1762296541.629,0.0001,Y
644480,1.170920,1762296578.626,0.0001,Y
645120,1.119952,1762296615.802,0.0001,Y
645760,1.196074,1762296651.634,0.0001,Y
646400,1.147167,1762296687.018,0.0001,Y
647040,1.153788,1762296723.686,0.0001,Y
647680,1.162339,1762296760.042,0.0001,Y
648320,1.164696,1762296797.682,0.0001,Y
648960,1.109501,1762296834.913,0.0001,Y
649600,1.146624,1762296871.373,0.0001,Y
650240,1.115744,1762296907.674,0.0001,Y
650880,1.103503,1762296944.318,0.0001,Y
651520,1.121222,1762296981.604,0.0001,Y
652160,1.123967,1762297018.198,0.0001,Y
652800,1.171119,1762297054.629,0.0001,Y
653440,1.145315,1762297092.119,0.0001,Y
654080,1.261240,1762297127.669,0.0001,Y
654720,1.139533,1762297164.174,0.0001,Y
655360,1.160257,1762297200.837,0.0001,Y
656000,1.231821,1762297238.187,0.0001,Y
656640,1.168720,1762297275.192,0.0001,Y
657280,1.158635,1762297312.002,0.0001,Y
657920,1.228568,1762297348.189,0.0001,Y
658560,1.137045,1762297385.224,0.0001,Y
659200,1.150275,1762297421.296,0.0001,Y
659840,1.147648,1762297457.630,0.0001,Y
660480,1.189516,1762297494.109,0.0001,Y
661120,1.120479,1762297530.590,0.0001,Y
661760,1.160073,1762297566.818,0.0001,Y
662400,1.149928,1762297604.360,0.0001,Y
663040,1.153569,1762297640.598,0.0001,Y
663680,1.248339,1762297677.928,0.0001,Y
664320,1.111899,1762297714.524,0.0001,Y
664960,1.114371,1762297751.789,0.0001,Y
665600,1.101601,1762297789.163,0.0001,Y
666240,1.120920,1762297826.194,0.0001,Y
666880,1.099498,1762297862.516,0.0001,Y
667520,1.159545,1762297899.353,0.0001,Y
668160,1.240038,1762297936.742,0.0001,Y
668800,1.163524,1762297973.311,0.0001,Y
669440,1.160516,1762298009.974,0.0001,Y
670080,1.123517,1762298046.929,0.0001,Y
670720,1.165362,1762298084.749,0.0001,Y
671360,1.130326,1762298121.631,0.0001,Y
672000,1.142968,1762298158.494,0.0001,Y
672640,1.107147,1762298195.841,0.0001,Y
673280,1.107280,1762298233.489,0.0001,Y
673920,1.152507,1762298270.405,0.0001,Y
674560,1.160213,1762298307.361,0.0001,Y
675200,1.100525,1762298344.233,0.0001,Y
675840,1.111156,1762298381.386,0.0001,Y
676480,1.157851,1762298418.343,0.0001,Y
677120,1.057398,1762298454.233,0.0001,Y
677760,1.136711,1762298492.196,0.0001,Y
678400,1.119490,1762298528.902,0.0001,Y
679040,1.143687,1762298566.147,0.0001,Y
679680,1.123922,1762298603.206,0.0001,Y
680320,1.178271,1762298639.514,0.0001,Y
680960,1.133575,1762298676.023,0.0001,Y
681600,1.120432,1762298712.506,0.0001,Y
682240,1.112089,1762298750.071,0.0001,Y
682880,1.149452,1762298786.414,0.0001,Y
683520,1.117814,1762298823.783,0.0001,Y
684160,1.097836,1762298859.400,0.0001,Y
684800,1.124524,1762298896.948,0.0001,Y
685440,1.215394,1762298933.448,0.0001,Y
686080,1.088698,1762298970.997,0.0001,Y
686720,1.077886,1762299007.738,0.0001,Y
687360,1.057506,1762299045.522,0.0001,Y
688000,1.084541,1762299082.335,0.0001,Y
688640,1.161984,1762299119.627,0.0001,Y
689280,1.126612,1762299157.029,0.0001,Y
689920,1.089106,1762299193.986,0.0001,Y
690560,1.112865,1762299230.503,0.0001,Y
691200,1.155482,1762299267.787,0.0001,Y
691840,1.077434,1762299304.491,0.0001,Y
692480,1.169868,1762299342.201,0.0001,Y
693120,1.093372,1762299379.537,0.0001,Y
693760,1.190539,1762299416.365,0.0001,Y
694400,1.114941,1762299453.939,0.0001,Y
695040,1.081252,1762299491.393,0.0001,Y
695680,1.168409,1762299528.310,0.0001,Y
696320,1.146783,1762299565.214,0.0001,Y
696960,1.153828,1762299602.295,0.0001,Y
697600,1.099913,1762299639.685,0.0001,Y
698240,1.128613,1762299678.170,0.0001,Y
698880,1.190914,1762299716.064,0.0001,Y
699520,1.175037,1762299753.884,0.0001,Y
700160,1.184479,1762299790.977,0.0001,Y
700800,1.042997,1762299828.102,0.0001,Y
701440,1.057634,1762299865.787,0.0001,Y
702080,1.176063,1762299903.969,0.0001,Y
702720,1.133796,1762299941.676,0.0001,Y
703360,1.112131,1762299979.129,0.0001,Y
704000,1.211470,1762300015.847,0.0001,Y
704640,1.127570,1762300052.390,0.0001,Y
705280,1.155030,1762300090.316,0.0001,Y
705920,1.169124,1762300127.573,0.0001,Y
706560,1.069356,1762300163.899,0.0001,Y
707200,1.088800,1762300201.443,0.0001,Y
707840,1.099235,1762300238.295,0.0001,Y
708480,1.119457,1762300276.029,0.0001,Y
709120,1.109243,1762300313.120,0.0001,Y
709760,1.156502,1762300349.759,0.0001,Y
710400,1.090932,1762300386.284,0.0001,Y
711040,1.097733,1762300423.175,0.0001,Y
711680,1.095833,1762300460.007,0.0001,Y
712320,1.115676,1762300497.177,0.0001,Y
712960,1.135263,1762300534.418,0.0001,Y
713600,1.154769,1762300571.904,0.0001,Y
714240,1.174043,1762300608.982,0.0001,Y
714880,1.112533,1762300645.709,0.0001,Y
715520,1.092842,1762300683.202,0.0001,Y
716160,1.117051,1762300720.309,0.0001,Y
716800,1.132762,1762300757.106,0.0001,Y
717440,1.052074,1762300794.390,0.0001,Y
718080,1.066535,1762300831.469,0.0001,Y
718720,1.024947,1762300868.896,0.0001,Y
719360,1.123090,1762300905.368,0.0001,Y
720000,1.115478,1762300942.977,0.0001,Y
720640,1.121945,1762300979.656,0.0001,Y
721280,1.061669,1762301017.261,0.0001,Y
721920,1.174211,1762301053.753,0.0001,Y
722560,1.078721,1762301090.949,0.0001,Y
723200,1.146395,1762301127.918,0.0001,Y
723840,1.115306,1762301164.547,0.0001,Y
724480,1.113228,1762301200.909,0.0001,Y
725120,1.147330,1762301237.562,0.0001,Y
725760,1.166321,1762301275.570,0.0001,Y
726400,1.132391,1762301312.126,0.0001,Y
727040,1.111192,1762301348.787,0.0001,Y
727680,1.140896,1762301386.070,0.0001,Y
728320,1.124637,1762301422.800,0.0001,Y
728960,1.159591,1762301459.617,0.0001,Y
729600,1.077443,1762301497.826,0.0001,Y
730240,1.127271,1762301535.320,0.0001,Y
730880,1.145552,1762301571.799,0.0001,Y
731520,1.102337,1762301608.893,0.0001,Y
732160,1.167349,1762301645.549,0.0001,Y
732800,1.159114,1762301682.573,0.0001,Y
733440,1.128094,1762301720.005,0.0001,Y
734080,1.133956,1762301756.887,0.0001,Y
734720,1.080971,1762301793.476,0.0001,Y
735360,1.112315,1762301830.179,0.0001,Y
736000,1.079700,1762301866.323,0.0001,Y
736640,1.130225,1762301903.537,0.0001,Y
737280,1.128554,1762301940.865,0.0001,Y
737920,1.086586,1762301977.295,0.0001,Y
738560,1.106066,1762302013.346,0.0001,Y
739200,1.104099,1762302050.605,0.0001,Y
739840,1.069344,1762302087.934,0.0001,Y
740480,1.191135,1762302123.901,0.0001,Y
741120,1.085696,1762302160.663,0.0001,Y
741760,1.094027,1762302197.738,0.0001,Y
742400,1.119714,1762302234.604,0.0001,Y
743040,1.118149,1762302270.803,0.0001,Y
743680,1.191247,1762302307.994,0.0001,Y
744320,1.076729,1762302345.269,0.0001,Y
744960,1.111730,1762302381.152,0.0001,Y
745600,1.205436,1762302418.017,0.0001,Y
746240,1.186342,1762302454.550,0.0001,Y
746880,1.121592,1762302491.472,0.0001,Y
747520,1.179932,1762302528.486,0.0001,Y
748160,1.084817,1762302566.196,0.0001,Y
748800,1.109150,1762302603.673,0.0001,Y
749440,1.147432,1762302641.181,0.0001,Y
750080,1.117831,1762302677.751,0.0001,Y
750720,1.111830,1762302714.452,0.0001,Y
751360,1.108808,1762302751.223,0.0001,Y
752000,1.193495,1762302788.186,0.0001,Y
752640,1.111938,1762302823.936,0.0001,Y
753280,1.171226,1762302860.792,0.0001,Y
753920,1.075114,1762302898.388,0.0001,Y
754560,1.095451,1762302935.016,0.0001,Y
755200,1.087681,1762302972.041,0.0001,Y
755840,1.127759,1762303008.850,0.0001,Y
756480,1.100056,1762303046.093,0.0001,Y
757120,1.067355,1762303082.259,0.0001,Y
757760,1.096386,1762303119.616,0.0001,Y
758400,1.156753,1762303157.315,0.0001,Y
759040,1.137037,1762303193.271,0.0001,Y
759680,1.146985,1762303230.670,0.0001,Y
760320,1.060191,1762303267.461,0.0001,Y
760960,1.136153,1762303304.633,0.0001,Y
761600,1.066655,1762303342.176,0.0001,Y
762240,1.047189,1762303378.904,0.0001,Y
762880,1.126155,1762303416.403,0.0001,Y
763520,1.156174,1762303452.636,0.0001,Y
764160,1.101160,1762303489.750,0.0001,Y
764800,1.117373,1762303526.655,0.0001,Y
765440,1.056740,1762303563.477,0.0001,Y
766080,1.057321,1762303600.805,0.0001,Y
766720,1.060452,1762303638.095,0.0001,Y
767360,1.112771,1762303675.375,0.0001,Y
768000,1.118620,1762303712.084,0.0001,Y
768640,1.130184,1762303748.934,0.0001,Y
769280,1.045468,1762303785.973,0.0001,Y
769920,1.058112,1762303821.378,0.0001,Y
770560,1.087422,1762303859.006,0.0001,Y
771200,1.094962,1762303895.914,0.0001,Y
771840,1.091495,1762303932.558,0.0001,Y
772480,1.086893,1762303969.383,0.0001,Y
773120,1.072306,1762304006.275,0.0001,Y
773760,1.086155,1762304042.436,0.0001,Y
